CLIENT_ID,ACCOUNT_ID,GENDER,BIRTH_DT,ACTIVE,LOAN,COUNTY_ID,SET_SPLIT
1614,1333,M,19380518,1,0,21,TRAIN
1615,1334,F,19520428,1,0,74,TRAIN
1616,1335,M,19380523,1,0,54,TRAIN
1617,1336,F,19500430,1,0,5,TRAIN
1618,1337,F,19791207,1,0,17,TRAIN
1619,1338,F,19420127,1,0,74,TEST
1621,1339,F,19520405,1,0,76,TRAIN
1622,1340,M,19501012,1,0,52,TEST
1623,1341,M,19630709,1,0,36,TEST
1624,1342,M,19650910,1,0,9,TRAIN
1628,1344,F,19570325,1,0,12,TRAIN
1629,1345,M,19660901,1,0,28,TEST
1631,1346,M,19760430,1,0,74,TRAIN
1632,1347,F,19430220,1,0,8,TRAIN
1633,1348,F,19720828,1,0,55,TRAIN
1635,1349,F,19300902,1,0,75,TRAIN
1637,1350,M,19431020,1,0,21,TRAIN
1638,1351,F,19540130,1,0,40,TRAIN
1639,1352,F,19590501,1,0,1,TRAIN
1640,1353,F,19530613,1,0,51,TRAIN
1641,1354,F,19230128,1,0,31,TRAIN
1642,1355,F,19591010,1,0,1,TRAIN
1643,1356,F,19760417,1,0,39,TRAIN
1644,1357,M,19760606,1,0,56,TRAIN
1645,1358,F,19610310,1,0,39,TEST
1646,1359,M,19660317,1,0,8,TRAIN
1647,1360,F,19780326,1,0,71,TRAIN
1648,1361,M,19520312,1,0,46,TRAIN
1650,1362,M,19530329,1,0,1,TEST
1651,1363,F,19660710,1,0,11,TRAIN
1653,1365,M,19440619,1,0,42,TRAIN
1654,1366,M,19631208,1,0,60,TRAIN
1655,1367,M,19720204,1,0,74,TRAIN
1656,1368,F,19680618,1,0,22,TRAIN
1657,1369,M,19351002,1,0,32,TEST
1658,1370,F,19290821,1,0,52,TRAIN
1659,1371,F,19371215,1,0,1,TEST
1660,1372,F,19821211,1,0,1,TRAIN
1661,1373,F,19530416,1,0,47,TRAIN
1662,1374,M,19670907,1,1,53,TRAIN
1663,1375,M,19570429,1,1,19,TRAIN
1664,1376,F,19181110,1,0,64,TRAIN
1666,1377,M,19410831,1,0,1,TRAIN
1668,1378,F,19490817,1,0,20,TEST
1669,1379,M,19521025,1,0,47,TRAIN
1670,1380,M,19610507,1,0,53,TEST
1671,1381,F,19310915,1,0,57,TRAIN
1673,1382,M,19720709,1,0,48,TRAIN
1674,1383,F,19201027,1,0,11,TRAIN
1675,1384,M,19400215,1,0,74,TRAIN
1676,1385,M,19530203,1,0,53,TRAIN
1679,1387,F,19420417,1,0,67,TRAIN
1680,1388,F,19750328,1,0,29,TRAIN
1681,1389,M,19401125,1,1,34,TRAIN
1682,1390,M,19560907,1,0,69,TRAIN
1683,1391,F,19511224,1,0,15,TEST
1685,1392,F,19440421,1,0,61,TRAIN
1686,1393,F,19471108,1,0,1,TRAIN
1688,1394,M,19230810,1,0,32,TRAIN
1689,1395,M,19361204,1,0,1,TRAIN
1690,1396,F,19470817,1,0,46,TRAIN
1691,1397,F,19780208,1,0,21,TRAIN
1692,1398,M,19720207,1,0,62,TRAIN
1693,1399,F,19800706,1,0,45,TRAIN
1697,1402,F,19640110,1,0,55,TRAIN
1699,1403,M,19550311,1,0,17,TRAIN
1700,1404,M,19490309,1,0,7,TRAIN
1702,1405,F,19730407,1,0,53,TRAIN
1703,1406,M,19180111,1,0,50,TRAIN
1705,1407,F,19460701,1,1,19,TRAIN
1707,1408,M,19510218,1,0,10,TRAIN
1709,1410,F,19521213,1,0,74,TRAIN
1710,1411,M,19440211,1,0,54,TRAIN
1711,1412,F,19620614,1,0,64,TRAIN
1713,1413,M,19350421,1,0,65,TRAIN
1714,1414,M,19450522,1,0,58,TRAIN
1717,1416,F,19790307,1,0,73,TRAIN
1718,1417,M,19380727,1,0,75,TRAIN
1719,1418,M,19700809,1,0,35,TRAIN
1720,1419,F,19340224,1,0,33,TRAIN
1722,1420,M,19331001,1,0,68,TEST
1723,1421,F,19810228,1,0,71,TRAIN
1724,1422,F,19341021,1,0,68,TRAIN
1725,1423,F,19590118,1,0,76,TEST
1727,1424,M,19510121,1,0,32,TEST
1729,1425,M,19470516,1,0,76,TRAIN
1730,1426,M,19321215,1,0,40,TRAIN
1731,1427,F,19681130,1,0,17,TRAIN
1733,1429,F,19740720,1,0,57,TRAIN
1734,1430,M,19751110,1,0,26,TEST
1736,1431,F,19790417,1,0,41,TRAIN
1737,1432,M,19550730,1,0,27,TRAIN
1741,1434,M,19320702,1,0,70,TRAIN
1742,1435,M,19540606,1,0,1,TRAIN
1743,1436,M,19590727,1,0,3,TRAIN
1744,1437,F,19691228,1,0,50,TRAIN
1745,1438,F,19591018,1,0,23,TRAIN
1746,1439,F,19590910,1,0,11,TEST
1748,1440,M,19761231,1,0,64,TRAIN
1749,1441,F,19281117,1,0,50,TRAIN
1750,1442,M,19641231,1,0,23,TRAIN
1751,1443,M,19590124,1,0,54,TRAIN
1752,1444,M,19781123,1,0,70,TRAIN
1753,1445,F,19790226,1,0,60,TRAIN
1754,1446,M,19790529,1,0,57,TRAIN
1755,1447,F,19650818,1,1,65,TEST
1756,1448,M,19360708,1,0,1,TEST
1758,1449,M,19471113,1,0,35,TRAIN
1759,1450,F,19230116,1,0,63,TEST
1760,1451,M,19230307,1,0,77,TRAIN
1761,1452,M,19480423,1,0,45,TRAIN
1762,1453,M,19561230,1,0,61,TEST
1763,1454,M,19671207,1,0,46,TRAIN
1764,1455,M,19710709,1,0,66,TRAIN
1765,1456,M,19750803,1,0,9,TRAIN
1768,1458,M,19510427,1,0,29,TRAIN
1769,1459,M,19490805,1,0,12,TRAIN
1771,1460,F,19271020,1,0,54,TEST
1772,1461,F,19790921,1,0,73,TRAIN
1774,1463,F,19711005,1,0,32,TRAIN
1775,1464,M,19431208,1,0,73,TRAIN
1776,1465,F,19541024,1,0,30,TRAIN
1777,1466,F,19630108,1,0,69,TRAIN
1779,1467,M,19351126,1,0,37,TRAIN
1780,1468,F,19541209,1,0,54,TRAIN
1781,1469,M,19240816,1,0,67,TRAIN
1783,1471,F,19461005,1,0,1,TEST
1784,1472,F,19801102,1,0,2,TRAIN
1785,1473,M,19751125,1,0,39,TRAIN
1786,1474,F,19340625,1,0,63,TRAIN
1788,1475,M,19500323,1,0,1,TRAIN
1789,1476,F,19330807,1,0,61,TRAIN
1790,1477,M,19530528,1,0,1,TRAIN
1791,1478,F,19660512,1,0,5,TEST
1792,1479,M,19750901,1,0,54,TRAIN
1793,1480,F,19450317,1,1,41,TEST
1794,1481,F,19400330,1,0,54,TEST
1795,1482,F,19600228,1,0,38,TEST
1796,1483,M,19381123,1,0,10,TEST
1798,1484,M,19330708,1,0,70,TEST
1799,1485,M,19590626,1,0,36,TRAIN
1800,1486,F,19430928,1,0,63,TRAIN
1801,1487,M,19700101,1,0,66,TEST
1803,1488,F,19460512,1,0,25,TRAIN
1806,1490,M,19520103,1,0,5,TRAIN
1807,1491,M,19350630,1,0,47,TEST
1809,1492,M,19310512,1,0,24,TRAIN
1810,1493,M,19190630,1,0,41,TRAIN
1811,1494,M,19390329,1,0,1,TRAIN
1812,1495,F,19470517,1,0,36,TRAIN
1814,1496,M,19400312,1,0,57,TRAIN
1815,1497,F,19770224,1,0,16,TRAIN
1816,1498,M,19510724,1,1,62,TRAIN
1817,1499,F,19531206,1,0,47,TRAIN
1819,1500,F,19790420,1,0,43,TRAIN
1820,1501,F,19281120,1,0,50,TRAIN
1821,1502,M,19410424,1,0,1,TRAIN
1822,1503,F,19220913,1,0,71,TRAIN
1823,1504,F,19780807,1,,1,TEST
1824,1505,M,19600803,1,0,69,TRAIN
1825,1506,F,19740424,1,0,51,TRAIN
1826,1507,M,19370912,1,0,13,TRAIN
1828,1508,M,19621114,1,0,69,TRAIN
1829,1509,F,19420816,1,0,51,TRAIN
1830,1510,M,19520203,1,0,33,TRAIN
1831,1511,M,19761009,1,0,51,TRAIN
1832,1512,F,19660731,1,0,1,TEST
1833,1513,M,19661115,1,0,30,TEST
1834,1514,M,19270219,1,0,7,TRAIN
1836,1515,F,19440307,1,0,36,TRAIN
1837,1516,M,19570113,1,0,67,TRAIN
1839,1517,F,19361218,1,0,5,TEST
1841,1518,F,19530323,1,0,67,TRAIN
1842,1519,M,19430913,1,0,9,TRAIN
1843,1520,F,19390125,1,0,48,TRAIN
1844,1521,F,19220203,1,0,74,TEST
1846,1522,M,19801212,1,0,48,TEST
1847,1523,F,19790130,1,0,52,TRAIN
1848,1524,F,19240702,1,0,6,TRAIN
1849,1525,F,19220924,1,0,57,TRAIN
1850,1526,F,19420705,1,0,52,TRAIN
1851,1527,F,19750912,1,1,31,TRAIN
1852,1528,M,19620905,1,1,50,TEST
1853,1529,M,19650818,1,0,1,TRAIN
1854,1530,F,19320527,1,0,70,TRAIN
1856,1532,F,19680822,1,0,54,TRAIN
1860,1534,F,19641031,1,0,1,TRAIN
1861,1535,M,19570715,1,0,29,TEST
1862,1536,F,19771009,1,0,50,TRAIN
1863,1537,M,19520216,1,0,54,TRAIN
1864,1538,M,19480314,1,0,22,TRAIN
1866,1539,F,19420611,1,,64,TRAIN
1867,1540,F,19440924,1,0,1,TRAIN
1868,1541,M,19800216,1,0,60,TRAIN
1869,1542,F,19330214,1,0,1,TRAIN
1871,1543,F,19800220,1,0,1,TRAIN
1872,1544,F,19630124,1,0,52,TEST
1874,1545,M,19461020,1,0,1,TEST
1875,1546,M,19761019,1,0,15,TRAIN
1876,1547,M,19510701,1,,1,TRAIN
1877,1548,F,19570821,1,0,47,TRAIN
1879,1549,F,19440402,1,0,21,TEST
1880,1550,M,19740808,1,0,1,TRAIN
1881,1551,M,19340124,1,0,72,TEST
1883,1552,F,19611027,1,0,18,TEST
1884,1553,F,19760126,1,0,59,TRAIN
1885,1554,F,19700107,1,0,47,TRAIN
1886,1555,M,19200407,1,0,34,TRAIN
1887,1556,M,19260715,1,0,54,TRAIN
1888,1557,F,19180924,1,0,66,TRAIN
1889,1558,F,19570728,1,0,32,TEST
1890,1559,F,19550814,1,0,14,TRAIN
1891,1560,F,19590304,1,0,62,TRAIN
1892,1561,M,19280326,1,0,66,TEST
1894,1562,F,19471105,1,0,1,TRAIN
1895,1563,F,19651103,1,0,47,TRAIN
1896,1564,M,19820208,1,0,48,TRAIN
1897,1565,F,19690307,1,0,36,TRAIN
1898,1566,M,19610801,1,0,73,TRAIN
1899,1567,M,19410703,1,0,10,TRAIN
1900,1568,M,19651122,1,0,23,TRAIN
1903,1570,F,19390830,1,0,1,TRAIN
1904,1571,M,19410222,1,0,66,TRAIN
1905,1572,F,19490518,1,0,72,TRAIN
1906,1573,M,19220707,1,0,63,TRAIN
1907,1574,F,19280908,1,0,75,TRAIN
1908,1575,M,19200117,1,0,33,TRAIN
1909,1576,F,19440316,1,0,35,TRAIN
1910,1577,M,19461108,1,0,67,TRAIN
1911,1578,F,19380421,1,0,48,TRAIN
1912,1579,M,19720226,1,0,57,TEST
1913,1580,M,19680415,1,1,69,TRAIN
1914,1581,F,19420620,1,0,39,TRAIN
1916,1582,M,19260719,1,0,28,TRAIN
1917,1583,F,19690313,1,1,69,TRAIN
1919,1584,M,19490504,1,0,30,TRAIN
1920,1585,M,19750807,1,0,42,TEST
1921,1586,F,19461026,1,0,1,TRAIN
1924,1588,M,19380529,1,,67,TRAIN
1925,1589,M,19380623,1,0,37,TEST
1927,1590,M,19520426,1,0,77,TEST
1929,1591,F,19550815,1,0,65,TRAIN
1930,1592,F,19340221,1,0,38,TRAIN
1931,1593,F,19421114,1,0,16,TEST
1932,1594,F,19400121,1,0,15,TEST
1934,1596,F,19331121,1,0,70,TRAIN
1935,1597,F,19290512,1,0,68,TRAIN
1936,1598,F,19551016,1,0,15,TRAIN
1938,1599,F,19390930,1,0,57,TRAIN
1939,1600,M,19250814,1,0,1,TRAIN
1941,1601,F,19210712,1,0,10,TRAIN
1943,1602,M,19260211,1,0,39,TRAIN
1944,1603,F,19570122,1,1,31,TRAIN
1945,1604,M,19540603,1,0,54,TRAIN
1946,1605,M,19350719,1,0,72,TRAIN
1947,1606,M,19810208,1,0,23,TRAIN
1948,1607,F,19390219,1,,71,TRAIN
1950,1608,M,19290706,1,0,26,TRAIN
1951,1609,M,19710429,1,0,41,TRAIN
1952,1610,F,19710309,1,0,52,TRAIN
1954,1611,M,19520728,1,0,69,TRAIN
1955,1612,F,19711028,1,0,66,TEST
1956,1613,F,19250709,1,0,1,TRAIN
1957,1614,M,19720304,1,0,63,TEST
1959,1615,M,19201226,1,0,1,TRAIN
1960,1616,M,19460823,1,0,22,TRAIN
1961,1617,F,19200604,1,0,31,TRAIN
1962,1618,M,19501118,1,0,6,TRAIN
1963,1619,M,19450612,1,0,38,TRAIN
1965,1621,M,19390810,1,0,75,TEST
1966,1622,F,19480701,1,0,19,TRAIN
1967,1623,F,19631115,1,0,1,TRAIN
1969,1624,F,19260826,1,0,53,TEST
1970,1625,F,19471105,1,0,1,TEST
1971,1626,F,19690314,1,0,3,TRAIN
1972,1627,F,19460429,1,0,1,TRAIN
1973,1628,F,19310913,1,,60,TEST
1974,1629,M,19180714,1,0,10,TRAIN
1976,1630,M,19181012,1,0,72,TRAIN
1977,1631,F,19351025,1,0,10,TRAIN
1978,1632,F,19520522,1,0,18,TEST
1979,1633,F,19260319,1,0,51,TRAIN
1980,1634,M,19590430,1,0,77,TEST
1981,1635,F,19700922,1,0,19,TEST
1982,1636,M,19770708,1,0,53,TRAIN
1984,1637,M,19260829,1,0,1,TRAIN
1985,1638,M,19371213,1,1,6,TRAIN
1988,1640,M,19520504,1,0,13,TRAIN
1989,1641,F,19390113,1,0,50,TEST
1991,1642,M,19181109,1,0,64,TRAIN
1993,1644,M,19750621,1,,1,TRAIN
1995,1645,F,19410410,1,0,50,TEST
1996,1646,M,19370320,1,0,1,TRAIN
1997,1647,F,19771109,1,0,1,TEST
1998,1648,F,19781215,1,0,40,TRAIN
1999,1649,F,19820210,1,0,74,TRAIN
2000,1650,F,19420509,1,0,39,TRAIN
2001,1651,F,19770805,1,0,34,TRAIN
2002,1652,F,19181126,1,0,70,TRAIN
2004,1653,F,19740203,1,0,1,TRAIN
2005,1654,M,19791003,1,0,30,TRAIN
2006,1655,F,19620822,1,0,41,TEST
2008,1656,M,19400607,1,1,47,TRAIN
2009,1657,M,19360116,1,0,12,TRAIN
2010,1658,M,19520812,1,0,37,TEST
2011,1659,F,19251118,1,0,46,TRAIN
2013,1660,F,19400710,1,0,1,TRAIN
2015,1662,F,19681115,1,0,1,TEST
2016,1663,M,19341009,1,0,55,TRAIN
2018,1664,F,19450825,1,0,56,TRAIN
2019,1665,M,19320928,1,0,73,TRAIN
2021,1666,M,19191208,1,0,67,TRAIN
2022,1667,M,19391112,1,0,56,TRAIN
2024,1668,M,19340415,1,0,62,TRAIN
2025,1669,M,19411231,1,0,39,TRAIN
2027,1670,M,19300122,1,0,12,TEST
2029,1671,F,19230919,1,0,5,TRAIN
2030,1672,F,19800804,1,0,5,TRAIN
2031,1673,M,19261215,1,0,54,TEST
2032,1674,M,19430321,1,0,1,TEST
2034,1675,M,19260612,1,0,13,TRAIN
2037,1677,F,19480826,1,0,69,TRAIN
2038,1678,F,19800329,1,0,1,TRAIN
2039,1679,F,19690120,1,0,68,TRAIN
2040,1680,M,19440807,1,0,59,TRAIN
2041,1681,M,19560811,1,0,68,TRAIN
2042,1682,M,19820704,1,0,49,TRAIN
2043,1683,F,19540915,1,0,77,TEST
2044,1684,F,19610918,1,0,32,TEST
2045,1685,M,19560822,1,0,28,TRAIN
2047,1686,F,19430725,1,0,11,TRAIN
2048,1687,F,19280603,1,0,23,TRAIN
2049,1688,M,19270220,1,0,70,TRAIN
2051,1689,F,19181207,1,0,74,TRAIN
2053,1690,M,19180207,1,0,16,TRAIN
2054,1691,M,19481206,1,0,48,TRAIN
2055,1692,F,19760831,1,0,56,TEST
2056,1693,M,19781209,1,0,1,TEST
2057,1694,F,19760102,1,0,6,TRAIN
2058,1695,M,19710302,1,0,76,TEST
2059,1696,M,19720630,1,0,43,TRAIN
2061,1697,M,19530727,1,0,63,TRAIN
2063,1698,F,19500926,1,1,68,TEST
2064,1699,M,19260730,1,0,53,TRAIN
2065,1700,M,19780820,1,0,64,TRAIN
2066,1701,M,19721027,1,0,1,TRAIN
2067,1702,M,19791020,1,0,56,TEST
2068,1703,F,19300524,1,0,72,TRAIN
2069,1704,F,19230101,1,0,70,TEST
2070,1705,F,19720723,1,0,70,TRAIN
2071,1706,M,19731219,1,0,1,TRAIN
2072,1707,F,19440209,1,0,75,TEST
2073,1708,M,19560208,1,0,22,TRAIN
2074,1709,F,19610916,1,0,24,TRAIN
2075,1710,M,19220129,1,0,74,TRAIN
2076,1711,F,19570207,1,0,63,TEST
2077,1712,F,19300301,1,0,44,TRAIN
2078,1713,F,19780803,1,0,10,TEST
2079,1714,F,19250529,1,0,72,TRAIN
2080,1715,M,19631226,1,0,60,TEST
2081,1716,F,19721106,1,0,46,TRAIN
2083,1718,M,19430312,1,1,71,TRAIN
2084,1719,F,19290216,1,0,1,TEST
2086,1720,F,19541029,1,0,35,TRAIN
2087,1721,M,19770929,1,0,68,TRAIN
2088,1722,F,19480826,1,0,32,TRAIN
2089,1723,F,19670609,1,0,70,TRAIN
2091,1724,F,19280117,1,0,48,TRAIN
2092,1725,M,19450321,1,0,72,TEST
2093,1726,M,19700624,1,0,48,TRAIN
2095,1727,M,19740430,1,0,9,TRAIN
2096,1728,F,19740906,1,0,74,TRAIN
2097,1729,M,19361111,1,0,53,TRAIN
2099,1730,M,19180116,1,0,1,TRAIN
2100,1731,F,19310929,1,0,33,TRAIN
2102,1732,M,19410527,1,0,51,TRAIN
2103,1733,F,19440204,1,0,18,TRAIN
2104,1734,M,19480108,1,0,37,TEST
2105,1735,F,19470718,1,0,42,TEST
2106,1736,F,19210321,1,0,74,TEST
2108,1737,F,19450421,1,0,77,TRAIN
2109,1738,F,19500514,1,0,15,TEST
2110,1739,F,19671103,1,0,3,TEST
2111,1740,F,19240529,1,0,57,TRAIN
2112,1741,M,19270915,1,0,21,TRAIN
2113,1742,M,19370404,1,0,68,TRAIN
2114,1743,M,19180821,1,0,51,TEST
2116,1744,M,19300614,1,0,76,TRAIN
2117,1745,M,19450228,1,0,53,TRAIN
2118,1746,M,19701112,1,0,1,TEST
2119,1747,F,19600518,1,0,30,TRAIN
2121,1749,M,19790925,1,0,64,TRAIN
2122,1750,F,19700717,1,0,1,TEST
2123,1751,M,19820517,1,0,53,TRAIN
2124,1752,F,19490114,1,0,68,TRAIN
2125,1753,M,19750412,1,0,71,TEST
2126,1754,F,19750328,1,0,52,TEST
2128,1756,F,19550813,1,0,38,TRAIN
2129,1757,M,19621207,1,0,75,TEST
2130,1758,F,19451029,1,0,21,TRAIN
2131,1759,F,19750211,1,0,39,TRAIN
2133,1760,F,19211128,1,0,53,TEST
2135,1761,F,19400808,1,0,24,TRAIN
2136,1762,F,19400724,1,1,28,TRAIN
2137,1763,F,19621109,1,0,73,TRAIN
2138,1764,M,19801219,1,0,68,TRAIN
2139,1765,F,19320306,1,0,18,TRAIN
2141,1766,M,19510906,1,1,28,TRAIN
2142,1767,F,19411220,1,0,21,TRAIN
2144,1768,F,19600128,1,0,15,TRAIN
2145,1769,F,19681224,1,0,39,TRAIN
2146,1770,M,19730104,1,0,65,TRAIN
2147,1771,F,19630814,1,0,69,TRAIN
2148,1772,F,19530720,1,1,31,TRAIN
2149,1773,F,19230409,1,0,33,TEST
2150,1774,M,19410417,1,0,61,TRAIN
2152,1775,F,19290907,1,0,17,TRAIN
2153,1776,F,19490516,1,1,36,TRAIN
2154,1777,F,19571128,1,0,60,TRAIN
2155,1778,M,19580610,1,0,15,TRAIN
2156,1779,F,19661227,1,0,33,TEST
2157,1780,M,19451117,1,0,11,TRAIN
2158,1781,M,19810506,1,0,10,TRAIN
2159,1782,F,19300123,1,0,74,TRAIN
2160,1783,M,19450531,1,0,70,TRAIN
2161,1784,F,19200306,1,0,1,TRAIN
2163,1785,M,19180408,1,0,52,TRAIN
2164,1786,M,19411029,1,0,47,TRAIN
2166,1787,F,19470722,1,1,30,TRAIN
2167,1788,M,19811213,1,0,1,TRAIN
2168,1789,F,19630712,1,0,46,TRAIN
2170,1790,M,19420430,1,0,70,TRAIN
2171,1791,M,19581128,1,0,1,TRAIN
2172,1792,F,19290821,1,0,7,TRAIN
2173,1793,F,19511217,1,0,56,TRAIN
2174,1794,F,19520808,1,0,74,TEST
2175,1795,F,19420103,1,0,53,TRAIN
2176,1796,M,19460716,1,0,18,TRAIN
2177,1797,F,19420530,1,0,24,TEST
2178,1798,M,19390809,1,0,46,TRAIN
2179,1799,F,19391027,1,0,9,TRAIN
2180,1800,F,19721017,1,0,51,TRAIN
2181,1801,M,19680722,1,1,46,TRAIN
2182,1802,F,19291201,1,0,75,TRAIN
2184,1803,M,19700707,1,0,24,TRAIN
2185,1804,F,19570620,1,0,20,TRAIN
2186,1805,F,19420726,1,0,48,TRAIN
2187,1806,M,19330312,1,0,40,TRAIN
2189,1807,F,19621115,1,0,21,TRAIN
2190,1808,M,19741022,1,1,28,TRAIN
2192,1809,F,19560412,1,0,1,TRAIN
2194,1810,F,19610822,1,0,50,TRAIN
2195,1811,F,19420913,1,1,68,TRAIN
2196,1812,F,19550216,1,0,31,TRAIN
2197,1813,F,19621210,1,0,47,TRAIN
2198,1814,F,19200222,1,0,17,TEST
2200,1815,M,19530731,1,0,66,TRAIN
2201,1816,M,19290223,1,0,44,TRAIN
2203,1817,M,19391001,1,0,10,TRAIN
2204,1818,F,19460819,1,0,54,TRAIN
2205,1819,M,19521212,1,1,55,TRAIN
2206,1820,F,19640604,1,0,10,TRAIN
2207,1821,F,19610217,1,0,70,TEST
2209,1822,F,19270613,1,0,30,TRAIN
2211,1823,F,19200224,1,0,3,TRAIN
2212,1824,M,19720527,1,0,52,TRAIN
2213,1825,M,19681107,1,0,3,TRAIN
2214,1826,M,19461107,1,0,5,TRAIN
2215,1827,M,19250129,1,0,10,TRAIN
2216,1828,F,19720704,1,0,1,TEST
2218,1829,M,19681108,1,0,43,TRAIN
2220,1830,F,19520217,1,0,20,TRAIN
2222,1831,F,19340803,1,0,1,TRAIN
2223,1832,F,19430524,1,0,70,TRAIN
2224,1833,M,19321004,1,0,54,TRAIN
2225,1834,F,19601106,1,0,4,TRAIN
2226,1835,F,19641009,1,0,74,TRAIN
2227,1836,M,19750725,1,0,42,TRAIN
2228,1837,F,19400320,1,0,43,TRAIN
2229,1838,M,19440907,1,0,68,TRAIN
2230,1839,M,19690531,1,0,5,TRAIN
2231,1840,F,19711013,1,0,21,TEST
2232,1841,M,19670527,1,0,36,TEST
2235,1843,F,19400420,1,1,14,TRAIN
2236,1844,F,19780627,1,0,44,TRAIN
2237,1845,M,19581003,1,0,47,TRAIN
2239,1846,F,19760109,1,0,6,TRAIN
2240,1847,F,19320312,1,0,47,TEST
2242,1848,F,19760605,1,0,1,TRAIN
2246,1851,F,19530801,1,0,55,TRAIN
2247,1852,F,19780113,1,0,35,TRAIN
2248,1853,M,19751024,1,0,7,TEST
2249,1854,F,19451207,1,0,32,TEST
2250,1855,F,19381208,1,0,34,TRAIN
2251,1856,F,19711013,1,0,26,TEST
2252,1857,M,19651115,1,0,37,TRAIN
2254,1858,F,19271209,1,0,72,TRAIN
2255,1859,F,19230824,1,0,50,TRAIN
2256,1860,M,19740605,1,0,70,TRAIN
2257,1861,F,19790831,1,0,62,TRAIN
2260,1863,F,19620422,1,0,62,TRAIN
2263,1865,M,19340817,1,0,1,TRAIN
2264,1866,M,19430508,1,0,4,TRAIN
2265,1867,M,19770918,1,0,52,TRAIN
2266,1868,M,19390123,1,0,16,TRAIN
2267,1869,F,19660410,1,1,1,TRAIN
2268,1870,M,19381226,1,0,10,TRAIN
2269,1871,F,19631110,1,0,48,TRAIN
2270,1872,F,19600421,1,0,61,TRAIN
2274,1874,M,19641014,1,0,9,TRAIN
2276,1875,F,19320427,1,0,44,TRAIN
2277,1876,M,19790325,1,1,1,TRAIN
2278,1877,M,19210701,1,0,76,TRAIN
2279,1878,M,19531106,1,0,52,TRAIN
2280,1879,F,19740424,1,0,10,TEST
2281,1880,F,19780606,1,0,76,TEST
2282,1881,M,19730311,1,0,60,TRAIN
2283,1882,M,19610809,1,0,1,TRAIN
2286,1884,F,19661126,1,0,54,TRAIN
2287,1885,M,19791021,1,0,47,TRAIN
2288,1886,F,19570823,1,1,32,TRAIN
2290,1887,F,19540530,1,0,31,TRAIN
2291,1888,M,19570919,1,1,6,TRAIN
2292,1889,M,19211110,1,0,59,TRAIN
2293,1890,M,19691122,1,0,1,TEST
2294,1891,F,19521227,1,0,32,TEST
2295,1892,F,19390228,1,0,22,TRAIN
2297,1893,M,19650118,1,0,48,TRAIN
2299,1894,F,19400220,1,0,6,TRAIN
2300,1895,F,19610707,1,0,35,TRAIN
2302,1896,M,19570126,1,0,74,TRAIN
2303,1897,F,19390401,1,0,61,TEST
2305,1898,F,19490610,1,0,70,TRAIN
2307,1899,M,19230906,1,0,26,TRAIN
2308,1900,F,19741031,1,0,27,TRAIN
2309,1901,F,19760513,1,0,15,TRAIN
2310,1902,M,19390723,1,0,40,TRAIN
2312,1903,F,19750215,1,0,11,TRAIN
2313,1904,M,19801029,1,0,70,TRAIN
2314,1905,F,19591216,1,0,34,TRAIN
2316,1906,M,19700325,1,1,1,TRAIN
2317,1907,M,19760222,1,0,1,TRAIN
2318,1908,F,19230919,1,0,20,TRAIN
2319,1909,F,19700516,1,0,40,TRAIN
2320,1910,M,19510523,1,0,60,TRAIN
2321,1911,F,19680112,1,0,68,TRAIN
2322,1912,M,19280611,1,0,15,TRAIN
2323,1913,F,19420629,1,0,48,TRAIN
2324,1914,M,19780716,1,0,27,TRAIN
2325,1915,F,19550203,1,0,2,TRAIN
2326,1916,F,19451214,1,0,72,TRAIN
2327,1917,M,19191027,1,0,73,TEST
2328,1918,M,19681002,1,0,24,TRAIN
2329,1919,M,19730102,1,0,18,TRAIN
2330,1920,F,19481117,1,0,40,TRAIN
2331,1921,F,19570531,1,0,42,TRAIN
2332,1922,F,19491222,1,0,60,TRAIN
2335,1924,F,19340328,1,0,66,TRAIN
2336,1925,M,19220717,1,0,12,TEST
2338,1926,F,19570725,1,0,58,TRAIN
2340,1927,M,19530502,1,0,42,TRAIN
2342,1928,M,19481218,1,1,70,TEST
2343,1929,M,19590318,1,0,1,TRAIN
2344,1930,F,19240427,1,0,3,TRAIN
2345,1931,M,19420719,1,0,33,TRAIN
2347,1932,F,19431217,1,0,35,TRAIN
2348,1933,M,19330424,1,0,35,TRAIN
2349,1934,F,19680710,1,0,46,TEST
2351,1935,M,19650417,1,0,38,TRAIN
2352,1936,F,19770929,1,0,70,TRAIN
2353,1937,F,19290917,1,0,4,TRAIN
2354,1938,M,19671221,1,0,1,TRAIN
2355,1939,F,19480630,1,0,6,TRAIN
2358,1941,F,19461016,1,0,74,TRAIN
2361,1943,M,19680924,1,0,9,TRAIN
2363,1944,M,19470618,1,0,43,TRAIN
2364,1945,F,19710426,1,0,56,TEST
2365,1946,F,19530626,1,0,46,TRAIN
2366,1947,M,19300101,1,0,35,TRAIN
2368,1948,F,19431222,1,0,64,TRAIN
2370,1949,F,19560821,1,0,41,TRAIN
2371,1950,F,19560207,1,0,70,TRAIN
2372,1951,F,19710409,1,0,23,TEST
2373,1952,M,19540119,1,0,15,TRAIN
2374,1953,M,19680727,1,0,9,TEST
2375,1954,F,19650725,1,0,72,TEST
2377,1955,M,19501117,1,0,49,TRAIN
2378,1956,F,19530313,1,0,63,TRAIN
2379,1957,F,19640619,1,0,33,TRAIN
2380,1958,M,19270817,1,0,40,TEST
2382,1959,F,19271025,1,0,62,TEST
